Vabe,,502,71.56,112,470,4
Odichiz,,1141,70.69,112,505,0
Bizas,,502,71.94,112,516,1
Irzanra,Challenger,759,71.38,111,272,0
Saruman,,730,72.38,111,283,1
Rutina,,645,71.5,111,333,6
Ruffneck,,1560,73.25,111,380,4
Suzyq,,1116,73.13,111,387,2
Moosy,,780,71.56,111,415,2
Opti,,966,70.81,111,437,1
Nayarxos,,638,72.25,111,467,0
Bobby,,1069,70.69,111,540,3
Putina,,656,72.69,111,574,0
Alica,,534,72.5,111,578,0
Edruga,,810,72.88,111,588,2
Dokali,,506,72.31,111,598,8
Hemeha,,1993,73.5,110,108,0
Ithin,,993,71.44,110,116,0
Ithenra,,1665,72.31,110,147,0
Runsk,,1367,72.63,110,215,4
Kuci,,1396,72.81,110,223,1
Vakut,,762,71.88,110,228,4
Irtoz,,1104,72.06,110,233,1
Oled,,1114,72.75,110,233,0
Queen,,1020,72.25,110,241,0
Tothathe,Challenger,595,73,110,256,0
Dijud,,998,72.06,110,258,1
Bebe,,707,72.69,110,258,1
Korasdwzx,,1465,72.63,110,260,8
Silooneten,,657,71.19,110,261,1
Laura,,727,72.25,110,263,1
Adirte,,1747,72.44,110,263,5
Rorzol,,494,72.63,110,271,0
Bivri,,1008,72.5,110,282,2
Eidamir,,721,72.25,110,289,0
Eddie,,1124,72.25,110,318,4
Nurgurzi,,439,72.31,110,328,0
Hsbdvdhjs,,1017,72.94,110,350,1
Clint,,1139,72.63,110,357,6
Geba,,829,72.31,110,371,2
Ithemon,,784,72.56,110,389,7
Tull,,881,72.69,110,404,5
Korty,,1504,72.75,110,420,5
Manbong,,1354,72.56,110,448,5
Orcug,,981,72.56,110,452,4
Joje,,749,72.69,110,470,0
Ardoti,,986,72.81,110,471,21
Talmanes,,823,72.5,110,473,4
Maci,,866,71.25,110,496,12
Azhea,,838,73.69,110,522,18
Lislis,,483,72.38,110,540,5
Cersi,,1073,73,110,548,3
Cerus,,490,72.75,110,549,3
Hebrube,,1140,72.19,109,377,10
Ezon,,559,72.75,108,389,2
Nervous,,543,73.5,108,518,6
Luje,,1050,71.63,108,527,3
Hazid,,564,71.56,108,561,2
Zirdi,,930,72.5,108,595,5
Akos,,727,72.56,107,423,1
Scavenger,,1031,71.38,107,425,0
Rethi,,429,72.25,107,447,2
Agrin,,722,72.81,107,483,3
Ashati,,822,73.25,107,543,0
Obisul,,599,71.5,107,568,0
Yaldavaof,,398,71.13,107,582,3
Lgmage,,810,73.19,106,405,3
Magicmana,,1254,72.31,105,92,0
Eshilim,,1329,72.5,105,99,0
Jukathi,,1599,72.5,105,133,0
Jobri,,1292,73.25,105,155,0
Goba,,1028,73.13,105,163,1
Liliz,,1371,73,105,203,0
Mehyr,,903,73.06,105,224,2
Otut,,648,71.81,105,334,4
Acozi,,1220,72.25,105,391,9
Zebraplowt,,930,72.63,105,579,6
Appreciate,,957,72.5,104,140,0
Cris,,509,71.69,104,519,0
Lohi,,668,72.5,104,574,7
Gerald,,677,72.31,103,411,5
Nemesis,,763,72,103,538,3
Ticaca,,569,72.13,103,541,2
Levistus,,667,73.69,102,320,9
Atezi,,679,71.13,101,289,1
Lexa,,698,71.06,101,403,13
Jitet,,423,73.06,101,572,3
Cheto,,814,72.56,101,589,14
Gandaulf,,315,71.94,100,218,1
Deadclock,,684,73.19,100,227,1
Nara,,1340,72.25,100,242,0
Denok,,366,71.25,100,300,0
Michal,,1282,70.94,100,305,2
Lola,,817,72.13,100,334,8
Ojez,,602,72.69,100,336,0
Kobam,,428,72.75,100,344,2
Chobe,,382,71.56,100,356,0
Obena,,827,71.5,100,358,3
Bronzejerm,,716,70.69,100,367,4
Gamma,,434,71.19,100,409,1
Nela,,903,71.75,100,436,2
Jomagee,,787,71.81,100,468,3
Toya,,387,70.25,100,540,5
Newbie,,557,71.56,97,374,0
Meukct,,320,71.06,96,423,0
Nilli,,677,71.31,95,274,2
Tashire,,247,71.19,95,303,0
Caitlyn,,351,71.56,95,504,1
Magebzn,,589,71.44,92,337,3
Mishal,,616,71.38,92,376,2
Asem,,432,58,91,423,10
Otazi,,361,70.69,91,435,2
Rala,,700,71.63,90,110,0
Iminra,,416,62.25,90,208,0
Dirkadirka,,243,70.81,90,295,0
Zerdobi,,250,70.88,89,436,9
Tekre,,264,71.81,89,546,2
Kemek,,466,71,87,579,24
Vunna,,804,72.19,85,76,0
Arca,,330,71.63,83,535,2
Ranez,,281,69.56,82,592,10
Baked,,246,67.69,81,508,2
Chinabiu,,656,71.06,80,266,0
Naga,,338,66.75,80,336,1
Cemot,,226,68.63,80,370,5
Basic,,192,70.5,80,578,20
Emina,,349,69.88,78,450,5
Zihuda,,226,71.38,71,514,2
Magicman,,468,60.88,70,62,0
Black,Challenger,210,60.38,70,129,1
Hunter,,249,63.69,68,369,0
Youyiu,,233,69,63,463,1
Myalgia,,150,66.63,62,388,3
Finnyear,,241,67.38,60,155,1
Kodaka,,139,68.5,60,282,0
Duman,,209,60.13,56,208,3
Asmodean,,205,65.69,52,291,0
Anuze,,163,53.71,51,154,3
Boxlunch,,44,60.36,48,251,1
Kone,,1156,49.92,40,66,0
Andante,,3,50.56,22,171,0
Raica,,81,46.06,20,57,0
Olol,,66,53.81,18,242,0
Rulegenda,,0,52.88,13,184,0
Athom,,0,61.13,13,240,0
Rasin,,8,58.56,10,113,0
Gavegi,,0,50.38,9,74,0
Mayo,,0,53.5,7,80,0
Esikrak,,0,40.25,7,218,3
Imove,,0,49.13,7,404,3
Julia,,3,70,6,192,18
Jefferson,,0,30.94,5,168,0
Egechod,,0,21.88,4,174,1
Mathun,,0,14.94,4,211,2
Balbon,,0,10.08,1,98,0
Pornstar,,0,12.5,1,210,0
