Hadrom,,1079,72.75,102,388,1
Cidnez,,311,66.94,102,414,12
Jimbo,,390,72.13,102,499,32
Krolhos,,318,70.75,102,541,7
Cuminpusy,,797,71.94,102,549,11
Jonnirga,,1042,72.94,102,555,12
Missarty,,788,71.5,102,571,3
League,,852,71.44,102,582,6
Resa,,706,71.81,102,589,35
Jagatee,,450,71.38,102,592,8
Olive,,299,70.81,101,288,6
Grace,,426,71,101,298,9
Liren,,647,72.81,101,323,11
Yupyup,,651,72.06,101,358,1
Tijura,,938,71.63,101,369,2
Artat,,333,71.69,101,382,1
Bestpus,,348,71.81,101,401,6
Bada,,473,71.63,101,416,4
Deadshot,,535,71.31,101,440,5
Alice,,673,70.06,101,478,5
Barbarossa,,455,72.69,101,480,5
Rerge,,645,70.44,101,508,5
Wlaniu,,367,70.75,101,514,0
Second,,619,71,101,536,4
Huhi,,453,70.69,101,538,11
Annul,,425,71.5,101,550,9
Luki,,547,70.75,101,569,6
Structure,,379,71.31,101,570,4
Annun,,888,72.81,100,131,0
Zoka,,648,71.81,100,160,0
Over,,966,72.5,100,172,6
Figfig,,1160,72.06,100,198,1
Adennes,,392,71.5,100,202,0
Guthe,,391,71.06,100,215,5
Bruce,,740,70.5,100,217,1
Saze,,677,70.44,100,223,12
Iruz,,1082,70.88,100,224,1
Irdava,,928,70.75,100,224,4
Ifroz,,501,71.44,100,227,0
Abcdefg,,903,71.13,100,246,1
Darkness,,229,72.5,100,265,2
Ejohos,,659,70.94,100,269,0
Calla,,380,72.44,100,272,2
Dingle,,327,71.94,100,281,0
Flapjack,,1091,72.25,100,303,1
Zeboni,,706,70.94,100,304,10
Jane,,783,70.69,100,307,8
Dibuk,,241,70.56,100,315,11
Sibra,,629,70.75,100,320,3
Ashufred,,727,73,100,323,2
Tete,,381,72.38,100,344,6
Joshi,,440,71,100,346,8
Innullot,,365,70.75,100,348,5
Ircuva,,367,70.94,100,350,3
Hulen,,376,71.25,100,368,2
Ecat,,470,70.88,100,368,2
Ethoke,,627,70.38,100,371,5
Alakeg,,707,71.81,100,374,2
Kochevnik,,898,70.5,100,379,18
Asurdi,,1012,71.19,100,379,9
Nudezi,,547,70.56,100,381,0
Poopyhead,,729,71.75,100,381,2
Huffi,,438,70.69,100,389,2
Zelda,,839,71.44,100,423,13
Vodis,,446,71.38,100,424,5
Laterze,,339,70.94,100,427,4
Jessica,,306,70.31,100,435,7
Superjjang,,578,71,100,447,7
Hunt,,516,72.44,100,473,3
Dallodra,,797,71.06,100,474,18
Sprey,,355,71,100,478,2
Poison,,300,69.81,100,485,18
Innarza,,347,70.88,100,491,12
Lehi,,263,70.69,100,507,13
Bocoma,,480,71.13,100,528,0
Strelok,,361,71.88,100,534,7
Rogi,,729,70.63,100,542,3
Asha,,1201,72.31,100,545,8
Idravrot,,370,71.88,100,561,4
Dulo,,448,72.13,100,589,5
Syren,,435,70.63,100,592,9
Vakos,,799,72.81,99,244,5
Miza,,903,71.31,99,385,13
Tisom,,617,72.63,98,301,23
Liutong,,331,69.63,98,330,1
Deshi,,498,70.56,98,370,8
Pifpaf,,422,69.88,98,386,4
Erazit,,565,71.06,98,390,0
Adamel,,956,71.19,98,442,4
Gizot,,771,70.75,98,445,2
Toham,,364,70.75,98,455,2
Oredna,,734,72.38,98,486,7
Koplak,,371,71.38,98,544,7
Levrite,,382,70.5,98,546,4
Nile,,368,69.25,98,560,2
Puen,,396,69,98,582,1
Rolex,,382,70.5,98,590,3
Sirka,,250,69.75,97,268,2
Behofri,,263,70.63,97,357,8
Butch,,431,70.81,97,379,3
Driada,,307,69.94,97,383,5
Krank,,323,70.38,97,432,4
Ajonet,,290,69.88,97,488,5
Omushi,,805,71.88,97,492,0
Gojun,,376,72.56,97,497,0
Anelles,,412,71.06,97,505,4
Hodot,,581,72.31,97,513,0
Dotha,,419,69.88,97,554,5
Xiaomi,,446,70.5,96,310,7
Cedas,,567,71.06,96,402,4
Samantha,,537,71.75,96,454,1
Alin,,620,68,96,459,7
Ethalle,,365,69.56,96,483,12
Andromaca,,812,70.63,96,539,7
Morgunter,,299,70.81,96,577,1
Iroje,,518,70.63,96,590,19
Cokije,,628,71.19,95,179,3
Cmpunk,,827,71,95,214,4
Gocebi,,538,71.06,95,239,12
Kazu,,631,70.31,95,263,0
Juje,,345,70.88,95,284,1
Afrig,,223,66.69,95,297,3
Perseis,,421,71.69,95,313,3
Godna,,264,71,95,323,0
Husene,,284,70.5,95,343,4
Susoji,,289,69.06,95,358,8
Down,,702,70.44,95,359,5
Turdog,,513,71.88,95,384,27
Obet,,326,72.19,95,387,3
Iriva,,604,71.69,95,445,0
Ojel,,309,70.56,95,463,2
Yoyo,,386,72.13,95,477,2
Tenten,,301,70.5,95,543,5
Blaze,,276,71.69,95,572,6
Eagle,,346,70.44,95,573,5
Dalli,,294,69.38,95,574,4
Arok,,264,71,95,593,2
Kade,,425,69.56,94,336,20
Azalis,,657,70.63,94,391,1
Miso,,417,70.13,94,408,4
Hera,,677,70.69,94,439,24
Ajuz,,491,71.38,94,474,2
Held,,281,70.88,94,492,0
Athebag,,509,70.69,94,496,6
Ezerid,,570,71.19,94,553,4
Gama,,422,70.19,93,207,3
Curtevri,,264,69.63,93,312,3
Vanichi,,743,70.56,93,392,5
Agim,,435,70.5,93,429,15
Liiz,,260,70.5,93,478,37
Ortesa,,422,69.5,93,492,2
Osom,,452,72.69,93,523,1
Cumdump,,304,70.69,93,530,5
Adesa,,331,67.13,93,543,1
Tiigr,,297,70.19,93,545,0
Trinity,,586,71.63,93,553,9
Ecen,,385,72.38,93,559,4
Eguk,,315,70.75,93,577,3
Azina,,571,72.56,93,598,9
Luci,,217,71.38,92,280,1
Ivari,,289,70.31,92,292,4
Achum,,182,69.13,92,312,6
Buna,,307,70.31,92,328,13
Cibrio,,357,70.19,92,390,2
Zithoz,,289,71.5,92,460,0
Rebin,,336,67.63,92,493,10
Annin,,564,70.44,92,520,5
Egoist,,317,68.88,92,555,0
Covra,,335,71.38,92,577,1
