Coma,,652,72.31,114,451,12
Ihit,,872,71.94,114,454,12
Zircobi,,427,71.94,114,509,3
Cccp,,833,71.69,114,522,7
Noruzee,,960,72.94,114,535,11
Remington,,752,71.75,114,548,39
Korara,,817,72.69,114,555,7
Nakit,,918,73.06,113,353,4
Eriqa,,1065,73,113,375,8
King,,615,72.75,113,387,2
Hiturass,,701,72.31,113,388,3
Dole,,680,72.13,113,395,2
Myhunter,,1124,73.06,113,397,13
Zabri,,370,73.44,113,399,1
Picus,,1064,71.5,113,400,5
Stokerjin,,526,71.38,113,420,1
Bella,,483,72.44,113,432,6
Korigan,,923,72.44,113,432,12
Nmdb,,624,72.81,113,472,18
Gotese,,702,72.81,113,476,1
Tamale,,601,72.88,113,480,2
Zizi,,719,71.81,113,483,2
Mong,,419,72,113,509,5
Jarlaxle,,765,73.56,113,526,1
Usopp,,874,71.94,112,283,3
Walchilein,,494,71.44,112,315,8
Canyou,,979,71.38,112,333,5
Daisha,,1142,72.88,112,340,2
Zizi,,493,72.56,112,381,0
Bubi,,699,70.63,112,390,4
Bobboom,,354,72,112,403,3
Criring,,931,72.06,112,418,17
Torimikage,,1292,72.5,112,440,2
Bame,,607,70.75,112,440,3
Suzel,,504,72.75,112,443,10
Dishotha,,918,72.5,112,462,0
Korppppp,,769,71.94,112,462,6
Lurke,,656,72.5,112,467,6
Nightshot,,394,71.56,112,472,4
Gedirka,,448,73.13,112,473,0
Inos,,493,71,112,490,6
Ciri,,639,71.63,112,505,9
Asuri,,600,72.31,112,527,7
Idid,,427,72.63,112,534,4
Nekko,,512,73.13,112,563,24
Edroche,,936,71.44,112,580,3
Ellitha,,478,72.94,111,224,1
Korlovew,,1150,72.19,111,251,0
Eboshi,,644,72.5,111,288,3
Ruslan,,547,72.69,111,342,1
Pichacka,,908,72.13,111,353,1
Codren,Challenger,413,72.56,111,377,5
Pepelaska,,1411,72.63,111,383,3
Rumak,,949,72.13,111,391,4
Oman,,945,72.31,111,398,4
Ofreli,,618,73.25,111,417,10
Ochko,,504,71.75,111,419,4
Selihe,,598,71.56,111,427,7
Sardi,Challenger,711,72.38,111,428,5
Winter,,1297,72.13,111,430,8
Bernadeth,,809,73.5,111,434,0
Achit,,380,72.56,111,438,1
Vunni,,414,71.31,111,442,2
Boza,,881,72.25,111,445,7
Mannare,,487,72.25,111,459,11
Innike,,824,71.63,111,462,23
Setha,,573,72.69,111,498,8
Dagera,,692,71.75,111,525,1
Ivis,,513,72.19,111,540,19
Alok,,504,71,111,542,1
Kogehi,,544,74.06,111,552,6
Ekrug,,482,71.75,111,553,7
Messi,,1259,72.63,110,202,3
Mole,,1162,72.56,110,274,5
Kormoon,,940,72.69,110,277,8
Pleiades,,950,72.44,110,279,7
Kordssy,,837,72.88,110,282,2
Rubatya,,642,72.25,110,297,2
Ovortes,Challenger,774,72.44,110,298,0
Muzi,,1086,72.44,110,312,11
Kora,,624,72.81,110,314,6
Hailey,,1133,72.69,110,317,19
Korgrim,,672,72.44,110,331,1
Koreanohim,,965,73,110,332,0
Mumed,,927,73.25,110,342,12
Inel,,853,72.13,110,346,4
Zodrak,,458,71.5,110,346,8
Sususu,,826,72.81,110,347,2
Purplenine,,981,72.19,110,350,12
Goldboy,,897,71,110,358,3
Chinadcx,,840,72.19,110,358,6
Divak,,490,73.81,110,358,2
Petite,,875,72.13,110,365,22
Haimaboy,,346,72.25,110,381,1
Olivier,,844,71.81,110,386,5
Noshul,,1043,72.94,110,388,12
Korbafe,,1021,71.69,110,389,18
Alingkosme,,1037,71.69,110,396,1
Orgule,,385,72.31,110,398,9
Inal,,788,72.88,110,402,2
Ebrothe,,593,71.38,110,402,5
Deva,,1257,73.19,110,402,1
Zanni,,434,71.56,110,402,28
Korea,,610,72.5,110,407,1
Komar,,1245,72.56,110,412,9
Nesha,,379,71.69,110,412,5
Elizabet,,939,71.63,110,414,18
Resistance,,901,72.19,110,421,4
Wastey,,522,71.69,110,424,12
Loti,,473,71.38,110,429,18
Panik,,1074,72.25,110,430,2
Sikwitit,,1091,71.75,110,432,5
Kemankesch,,982,71.44,110,436,1
Jaytoo,,1114,72.75,110,447,4
Korcr,Challenger,979,71.25,110,451,7
Odesza,,696,72.75,110,452,0
Lardog,,439,71.13,110,454,5
Zara,,920,72.63,110,459,6
Tihek,Challenger,652,72.56,110,460,9
Ozogas,,768,73.06,110,472,2
Shdjd,,391,67.75,110,474,11
Ibrod,,735,71.69,110,479,5
Korda,,544,72.5,110,480,16
Azok,,464,70.25,110,490,12
Raynman,,899,71.63,110,496,3
Rublik,,788,71.44,110,500,2
Aaomk,,483,71.75,110,501,4
Noah,,340,72.63,110,506,1
Sniper,,441,72.38,110,509,1
Manduck,,627,72.56,110,517,16
Tonya,,770,71.94,110,517,11
Liander,,760,72.56,110,525,29
Sorzuk,,1084,72.31,110,530,28
Gethim,,536,71.75,110,530,6
Erzal,,734,73.06,110,532,15
Kekerun,,886,71.69,110,552,5
Oiling,,674,72.88,110,555,2
