Daanil,,274,67.56,62,560,6
Vichici,,145,67.13,61,281,0
Gebel,,365,70.75,61,350,0
Hajisa,,196,68.94,61,423,7
Kite,,116,66.88,61,432,2
Thunder,,128,65.69,61,511,9
Sali,,216,66.44,61,518,0
Esmarelda,,171,66.44,61,575,4
Chinafell,,163,71.25,60,192,1
Eshan,,267,66.75,60,211,0
Ozol,,262,71.31,60,214,0
Bufre,,316,70.69,60,225,3
Doom,,171,64.69,60,267,2
Magicta,,100,67,60,272,1
Hiteca,,146,66,60,291,0
Cetha,,258,60.63,60,347,0
Alus,,234,68.63,60,479,6
Othoz,,284,66.5,60,516,10
Oveta,,233,68.88,60,543,2
Ovanon,,85,64,59,306,1
Emek,,106,65.56,59,352,0
Testarossa,,322,69.25,59,381,0
Azirrel,,243,62.88,59,505,7
Nutshot,,126,67.06,58,245,15
Olik,,152,64.94,58,291,0
Ishatha,,180,70,58,385,0
Nanni,,134,66.5,58,421,4
Cathum,,198,69.63,58,548,1
Dotiz,,125,70.94,58,587,10
Oreca,,156,68.06,57,462,2
Evica,,93,70.44,57,463,0
Ultrathos,,130,66.69,56,232,0
Eria,,178,63.75,56,280,1
Ineven,,192,64.13,56,374,3
Wizard,,95,66.19,55,199,3
Blastery,,133,63.63,55,209,0
Tkazu,,222,65.13,55,235,0
Sedoi,,242,69.44,55,259,1
Kurica,,131,64.44,55,264,3
Avetam,,108,61.94,55,276,0
Tajema,,126,69.38,55,388,0
Toshy,,356,70.69,55,410,0
Wolfiz,,268,63.56,55,434,1
Buyen,,138,60.94,55,465,0
Rege,,401,69.94,55,474,1
Wizlo,,99,63.44,54,331,1
Cybex,,134,60.75,54,495,6
Ekoke,,84,60.38,53,395,0
Jafar,,125,63.56,53,477,0
Heradne,,121,59.63,53,535,0
Lilitu,,92,67.19,53,588,1
Anomaly,,118,67.5,52,459,0
Monkeyface,,140,65.75,51,271,0
Rozi,,140,68.88,51,298,4
Susan,,64,59.56,51,416,1
Zozura,,298,67.63,50,112,0
Irtedna,,66,62.38,50,120,0
Getha,,73,55.25,50,138,1
Bage,,46,60.44,50,155,0
Durka,,117,67.53,50,155,2
Kulula,,225,65.13,50,157,0
Tazishi,,61,64.06,50,204,0
Kisha,,153,69.81,50,218,3
Idolli,,107,61.31,50,250,0
Rend,,96,65.5,50,322,0
Wshao,,142,66.63,50,334,0
Hobi,,99,62.44,50,388,0
Dokko,,144,64.69,50,440,0
Odroshi,,248,68.25,50,455,7
Ferry,,127,64.94,48,442,1
Zore,,168,65.69,48,442,2
Wsxixxi,,158,61.94,47,547,0
Mojithe,,77,56.5,46,231,2
Nurgoshi,,186,70.43,46,498,6
Ziti,,271,70.69,46,555,2
Sele,,63,58.81,45,154,0
Golel,,127,68.63,45,259,0
Ogut,,104,58.56,45,296,1
Tramp,,117,66.56,45,431,0
Vurdore,,160,62.63,45,560,3
Tris,,98,66.88,44,323,0
Lafortezza,,94,58,44,397,2
Zadnon,,44,59.75,43,281,1
Misteralo,,58,54.75,41,252,5
Sibi,,94,62,40,387,0
Ocam,,57,54.67,37,308,3
Jabata,,44,62.47,35,197,0
Perseis,,51,68.31,35,280,0
Upprevent,,66,54.31,35,330,1
Lashune,,179,42.56,35,338,5
Azel,,134,60.94,34,303,0
Lache,,32,61.19,33,416,1
Sale,,86,66.5,32,165,0
