Daga,,559,71.92,102,583,3
Narusha,,897,71.77,102,584,3
Akolol,,507,72.92,102,599,6
Powergay,,674,72.85,101,408,2
Enrofre,,482,71.69,101,436,2
Eunbum,,979,70.85,101,473,0
Xinia,,458,72.46,101,498,0
Elos,,700,72.31,101,503,3
Tamarri,,1004,72,101,507,2
Kuci,,387,71.15,101,519,1
Ganjia,,409,74.69,101,532,12
Lemi,,420,74.38,101,538,6
Mikram,,580,73.08,101,575,1
Blaze,,655,71.85,101,588,1
Kita,,546,73.54,101,588,6
Moldrek,,450,72.31,101,598,3
Abcd,,905,73,100,120,0
Aurora,,1315,73.31,100,135,0
Zaca,,867,72.77,100,204,1
Edil,,884,71.92,100,229,1
Nkiin,,1298,72.54,100,230,1
Jilaz,,429,71.69,100,239,0
Lywsz,,984,72.85,100,244,0
Janre,,357,71.46,100,269,0
Korjihee,,644,73.31,100,283,3
Odathi,,409,71.38,100,285,0
Godriq,,582,71,100,291,2
Kordolphin,,948,73,100,298,0
Tebik,,819,72,100,304,1
Ebudrag,,792,71.54,100,319,0
Osije,,459,72.77,100,319,0
Longish,,802,71.15,100,326,2
Bellatrex,,1065,73.46,100,328,2
Ardefri,,932,73,100,333,2
Blesk,,319,71.62,100,344,0
Rohoki,,775,73.77,100,353,1
Likra,,676,72.46,100,354,0
Voseka,,1135,74.23,100,355,0
Debra,,790,72.77,100,359,0
Nalinie,,1217,73.38,100,373,0
Lestat,,396,71.77,100,375,0
Avuni,,367,70.69,100,380,5
Cracklins,,842,71.85,100,407,0
Chaplin,,854,72.23,100,423,6
Velhotar,,691,70.69,100,423,0
Derzug,,736,72.23,100,438,1
Enreram,,488,71.92,100,451,3
Oshethos,,358,72.31,100,475,2
Nine,,420,70.54,100,484,2
Ogere,,320,70.92,100,490,3
Sareia,,331,70.92,100,498,0
Tesla,,401,72.69,100,503,3
Jelloni,,935,73.38,100,511,3
Selina,,355,72.62,100,512,0
Liva,,1011,73.23,100,517,4
Imbo,,356,72.69,100,518,3
Jebasi,,351,71.69,100,524,0
Ogogo,,777,72.77,100,535,0
Rivel,,762,71.23,100,585,8
Zana,,382,69.54,99,333,3
Ichithe,,774,70.54,99,398,0
Tonantzin,,433,72.54,99,462,1
Ellen,,545,71.31,98,351,0
Seasoning,,373,71.31,98,373,1
Lotti,,375,71.15,98,389,1
Vubroshi,,232,71.23,98,392,2
Helzard,,694,70.62,98,408,1
Steck,,477,71.85,98,434,3
Huang,,290,72.92,98,452,2
Seleness,,491,71.62,98,455,3
Mandy,,640,73.85,98,458,3
Eightdays,,748,71.69,98,461,4
Venri,,379,71.77,98,474,3
Jujoli,,338,72.77,98,517,10
Thunder,,399,73.69,98,558,4
Ejenri,,513,73.08,98,567,5
Dubet,,396,71.38,98,592,1
Magess,,539,71.85,97,347,2
Colono,,612,71.92,97,355,2
Novithre,Challenger,322,72.46,97,367,4
Borzi,,334,71.15,97,431,3
Vodoz,,371,72.92,97,437,5
Saces,,368,71.46,97,454,1
Lulu,,514,73.54,97,509,0
Alice,,327,72.08,97,543,2
Kele,,522,71.77,97,567,0
Chupa,,608,72.38,97,576,3
Befroki,,307,71.54,97,579,0
Cuki,,341,70.62,97,581,1
Roza,,440,73.46,96,292,0
Reaper,,285,71.69,96,293,0
Sydlyn,,543,73.62,96,384,2
Rumum,,475,72.69,96,408,0
Ebrig,,427,72.08,96,436,1
Sati,,655,73.77,96,471,2
Gululi,,798,73.23,96,480,3
Artemida,,292,71.23,96,497,3
Vicky,,424,72.23,96,499,3
Korkaine,,734,72.46,96,555,2
Mahoblaze,,373,71.69,96,596,4
Onthereg,,463,71.38,95,201,0
Jefrage,,451,72.54,95,220,0
Kurvescici,,575,72.85,95,244,1
Shinigami,,697,73.15,95,269,0
Nogada,,395,72.92,95,299,0
Kobi,,941,72.77,95,320,0
Homeza,,663,72.85,95,329,0
Kalyse,,470,73,95,361,0
Rerta,,473,72.54,95,381,0
Gandalf,,386,71.69,95,411,0
Olivia,,358,71.08,95,422,0
Ashirdim,,965,73.62,95,423,1
Sene,,515,71,95,432,0
Vezathi,,526,71.77,95,435,2
Wife,Challenger,343,72.69,95,502,11
Hithi,,526,72.69,95,520,3
Mutha,,459,71.08,95,525,5
Kurti,,308,72.69,95,527,5
Mave,,327,70.85,95,534,0
Acoljnsd,Challenger,749,70.69,95,566,3
Wilk,,981,71.85,94,351,1
Caje,,779,71.69,94,410,2
Catheni,,843,72.38,94,431,6
Avens,,637,71.54,94,464,2
Phaquetoo,,387,73,94,481,6
Tersl,,433,73.15,94,491,1
Bibi,,262,71.77,94,532,4
Tirzudne,,748,71,94,552,4
Naleje,,529,71.77,93,390,0
Meukct,,345,72.38,93,391,0
Lara,,406,73.08,93,392,1
Tulthtoy,,553,73.46,93,427,1
Devoci,,830,71.31,93,431,2
Donkey,,428,68.31,93,440,2
Tsotsi,,287,72.15,93,440,5
Ovul,,273,71.62,93,467,1
Xiera,,290,72.46,93,476,0
Thorson,,506,72.54,93,482,5
Goodtea,,526,71.23,93,494,1
Ahoni,,345,73.69,93,503,5
Adurde,,331,72.38,93,542,1
Tesha,,573,70.92,93,543,6
Izekri,,331,71.46,93,546,0
Zuthin,,335,73.15,93,551,10
Ciupaaaaa,,437,72.77,93,552,3
